"shock","omega","sigma_q","sigma_t","phi","eta","convergio","Variable","Cambio_Pct","Impacto_PIB_Pct","parametro_var","valor_var"
"pit",1.5,2,0.5,0.1,0.5,TRUE,"FIRMTAX",-0.9812,-0.0467,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"PITAX",9.0446,0.1637,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"VAT",-0.9898,-0.0854,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"TPROD",-1.1393,-0.0168,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"TARANCEL",-0.9207,-0.005,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"SAV",-1.1275,-0.0369,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"SAVf",-1.0053,-0.1881,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"SAVg",1.5211,0.0338,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"INC",-1.1275,-0.7812,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"BTINC",-0.8685,-0.6175,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"INGG",-0.1375,-0.0306,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"w__Trabajo_1",-0.0874,NA,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"w__Trabajo_2",-0.101,NA,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"w__Trabajo_3",-0.0844,NA,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"pk",-0.9812,NA,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"exr",-0.7893,NA,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"inv_adj",-0.1716,0,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"inv_adj_h",-0.2429,0,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"inv_adj_f",-0.1812,0,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"U",-0.5135,-0.0443,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"u_rate__Trabajo_1",9.1405,0,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"u_rate__Trabajo_2",10.5557,0,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"u_rate__Trabajo_3",8.8257,0,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"LD__Trabajo_1",-0.871,-0.0175,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"LD__Trabajo_2",-1.0059,-0.1044,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"LD__Trabajo_3",-0.841,-0.2375,"sigma_t",0.5
"pit",1.5,2,0.5,0.1,0.5,TRUE,"PIB_real",-0.384211047113781,NA,"sigma_t",0.5
"pit",1.5,2,1.125,0.1,0.5,TRUE,"Tax",0.0807,0.0147,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"FIRMTAX",-0.9426,-0.0449,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"PITAX",9.0642,0.1641,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"VAT",-0.9638,-0.0831,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"TPROD",-1.1139,-0.0164,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"TARANCEL",-0.9079,-0.005,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"SAV",-1.1098,-0.0364,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"SAVf",-0.9702,-0.1815,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"SAVg",1.4923,0.0331,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"INC",-1.1098,-0.7689,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"BTINC",-0.8507,-0.6049,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"INGG",-0.1089,-0.0242,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"w__Trabajo_1",-0.0862,NA,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"w__Trabajo_2",-0.0992,NA,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"w__Trabajo_3",-0.0838,NA,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"pk",-0.9426,NA,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"exr",-0.7509,NA,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"inv_adj",-0.1677,0,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"inv_adj_h",-0.246,0,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"inv_adj_f",-0.1756,0,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"U",-0.525,-0.0453,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"u_rate__Trabajo_1",9.0123,0,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"u_rate__Trabajo_2",10.3655,0,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"u_rate__Trabajo_3",8.7588,0,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"LD__Trabajo_1",-0.8588,-0.0172,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"LD__Trabajo_2",-0.9877,-0.1025,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"LD__Trabajo_3",-0.8346,-0.2357,"sigma_t",1.125
"pit",1.5,2,1.125,0.1,0.5,TRUE,"PIB_real",-0.388214307239376,NA,"sigma_t",1.125
"pit",1.5,2,1.75,0.1,0.5,TRUE,"Tax",0.0807,0.0147,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"FIRMTAX",-0.94,-0.0448,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"PITAX",9.0635,0.1641,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"VAT",-0.9648,-0.0832,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"TPROD",-1.1131,-0.0164,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"TARANCEL",-0.9129,-0.005,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"SAV",-1.1104,-0.0364,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"SAVf",-0.9681,-0.1811,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"SAVg",1.4913,0.0331,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"INC",-1.1104,-0.7694,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"BTINC",-0.8514,-0.6053,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"INGG",-0.1085,-0.0241,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_1",-0.0866,NA,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_2",-0.0995,NA,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_3",-0.084,NA,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"pk",-0.94,NA,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"exr",-0.7461,NA,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj",-0.1675,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj_h",-0.2469,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj_f",-0.1752,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"U",-0.5271,-0.0455,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_1",9.0565,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_2",10.3942,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_3",8.778,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_1",-0.863,-0.0173,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_2",-0.9905,-0.1028,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_3",-0.8365,-0.2362,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"PIB_real",-0.389385748105231,NA,"sigma_t",1.75
"pit",1.5,2,2.375,0.1,0.5,TRUE,"Tax",0.0808,0.0147,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"FIRMTAX",-0.9374,-0.0446,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"PITAX",9.063,0.1641,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"VAT",-0.9659,-0.0833,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"TPROD",-1.1119,-0.0164,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"TARANCEL",-0.9171,-0.005,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"SAV",-1.1108,-0.0364,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"SAVf",-0.966,-0.1807,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"SAVg",1.4904,0.0331,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"INC",-1.1108,-0.7697,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"BTINC",-0.8518,-0.6056,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"INGG",-0.108,-0.024,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_1",-0.0871,NA,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_2",-0.0997,NA,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_3",-0.0841,NA,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"pk",-0.9374,NA,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"exr",-0.7422,NA,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj",-0.1673,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj_h",-0.2478,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj_f",-0.1748,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"U",-0.529,-0.0457,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_1",9.1005,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_2",10.4185,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_3",8.7943,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_1",-0.8672,-0.0174,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_2",-0.9928,-0.103,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_3",-0.838,-0.2367,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"PIB_real",-0.390436758733037,NA,"sigma_t",2.375
"pit",1.5,2,3,0.1,0.5,TRUE,"Tax",0.0809,0.0147,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"FIRMTAX",-0.9348,-0.0445,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"PITAX",9.0627,0.1641,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"VAT",-0.9672,-0.0834,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"TPROD",-1.1104,-0.0164,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"TARANCEL",-0.9207,-0.005,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"SAV",-1.1111,-0.0364,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"SAVf",-0.9639,-0.1803,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"SAVg",1.4896,0.0331,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"INC",-1.1111,-0.7699,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"BTINC",-0.8521,-0.6058,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"INGG",-0.1075,-0.0239,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_1",-0.0875,NA,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_2",-0.0999,NA,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_3",-0.0843,NA,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"pk",-0.9348,NA,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"exr",-0.7388,NA,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"inv_adj",-0.1672,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"inv_adj_h",-0.2487,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"inv_adj_f",-0.1744,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"U",-0.5308,-0.0458,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_1",9.1443,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_2",10.44,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_3",8.8087,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_1",-0.8714,-0.0175,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_2",-0.9948,-0.1032,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_3",-0.8394,-0.2371,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"PIB_real",-0.391413241966698,NA,"sigma_t",3
"fit",1.5,2,0.5,0.1,0.5,TRUE,"Tax",-0.5766,-0.1049,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"FIRMTAX",-3.0916,-0.1472,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"PITAX",0.2939,0.0053,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"VAT",0.3485,0.0301,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"TPROD",0.3437,0.0051,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"TARANCEL",0.3436,0.0019,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"SAV",0.2939,0.0096,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"SAVf",1.1749,0.2198,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"SAVg",-4.0448,-0.0898,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"INC",0.2939,0.2036,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"BTINC",0.2939,0.2089,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"INGG",-0.415,-0.0923,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"w__Trabajo_1",0.0338,NA,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"w__Trabajo_2",0.0355,NA,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"w__Trabajo_3",0.0294,NA,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"pk",0.3116,NA,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"exr",0.2412,NA,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"inv_adj",0.3756,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"inv_adj_h",0.0437,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"inv_adj_f",0.4821,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"U",0.1054,0.0091,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"u_rate__Trabajo_1",-3.557,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"u_rate__Trabajo_2",-3.728,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"u_rate__Trabajo_3",-3.0843,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"LD__Trabajo_1",0.3389,0.0068,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"LD__Trabajo_2",0.3552,0.0369,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"LD__Trabajo_3",0.2939,0.083,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"PIB_real",0.147427359519869,NA,"sigma_t",0.5
"fit",1.5,2,1.125,0.1,0.5,TRUE,"Tax",-0.5499,-0.1,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"FIRMTAX",-3.0572,-0.1456,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"PITAX",0.3131,0.0057,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"VAT",0.3763,0.0325,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"TPROD",0.3691,0.0054,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"TARANCEL",0.3645,0.002,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"SAV",0.3131,0.0103,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"SAVf",1.2081,0.226,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"SAVg",-4.0748,-0.0905,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"INC",0.3131,0.217,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"BTINC",0.3131,0.2226,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"INGG",-0.387,-0.0861,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"w__Trabajo_1",0.0357,NA,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"w__Trabajo_2",0.0378,NA,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"w__Trabajo_3",0.0303,NA,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"pk",0.3472,NA,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"exr",0.2724,NA,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"inv_adj",0.3793,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"inv_adj_h",0.042,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"inv_adj_f",0.4872,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"U",0.097,0.0084,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"u_rate__Trabajo_1",-3.7493,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"u_rate__Trabajo_2",-3.9686,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"u_rate__Trabajo_3",-3.1836,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"LD__Trabajo_1",0.3573,0.0072,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"LD__Trabajo_2",0.3782,0.0392,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"LD__Trabajo_3",0.3034,0.0857,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"PIB_real",0.145198532083235,NA,"sigma_t",1.125
"fit",1.5,2,1.75,0.1,0.5,TRUE,"Tax",-0.5499,-0.1,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"FIRMTAX",-3.0582,-0.1456,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"PITAX",0.3132,0.0057,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"VAT",0.3768,0.0325,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"TPROD",0.3684,0.0054,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"TARANCEL",0.3657,0.002,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"SAV",0.3132,0.0103,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"SAVf",1.2072,0.2259,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"SAVg",-4.0745,-0.0905,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"INC",0.3132,0.217,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"BTINC",0.3132,0.2227,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"INGG",-0.3872,-0.0861,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_1",0.0358,NA,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_2",0.0378,NA,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_3",0.0303,NA,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"pk",0.3462,NA,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"exr",0.2713,NA,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj",0.3792,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj_h",0.0423,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj_f",0.4871,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"U",0.0977,0.0084,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_1",-3.7658,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_2",-3.976,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_3",-3.1886,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_1",0.3588,0.0072,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_2",0.3789,0.0393,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_3",0.3038,0.0858,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"PIB_real",0.145546566107857,NA,"sigma_t",1.75
